file_name,label,num_events,duration,avg_time_between_events,ts_std,ts_entropy,count_activity_events,count_network_events,count_file_events,count_crypto_events,count_settings_events,unique_activities,unique_domains,suspicious_url_count,suspicious_file_count,external_storage_access,dynamic_code_loading,device_fingerprinting,url_entropy,activity_ratio,network_ratio,file_ratio,network_burst_score,file_write_heavy_score,suspicious_behavior_score,count_device_events,count_sp_events,count_webview_events,count_runtime_events,count_process_events,count_activity_resume_events,count_device_id_access_events,count_settings_access_events,count_shared_pref_events,count_url_access_events,count_file_access_events,count_subscriber_id_access_events,count_sms_events,count_start_activity_events,count_dex_load_events,count_runtime_exec_events,count_okhttp_events,count_socket_events
malware_com.mobilityware.solitaire.json,0,16,10273.0,684.8666666666667,2626.8458205314887,3.9999999976916882,0,3,1,0,6,0,1,0,1,0,0,0,-1.4426951601859516e-10,0.0,0.1875,0.0625,0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.buzz.RedLight.json,0,14,3465.0,266.53846153846155,888.0356015339914,3.664497777324959,1,3,1,0,0,1,1,0,1,0,0,0,-1.4426951601859516e-10,0.07142857142857142,0.21428571428571427,0.07142857142857142,0,0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jetcost.jetcost.json,0,16,22075.0,1471.6666666666667,8225.694726548938,3.8749999978359577,5,6,4,0,0,2,2,0,4,0,0,0,0.9182958337659504,0.3125,0.375,0.25,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.citybeetles.sportsitalia.json,0,86,27300.0,321.1764705882353,4619.034821957087,5.975926884538027,3,3,40,1,4,1,1,0,17,0,1,1,-1.4426951601859516e-10,0.03488372093023256,0.03488372093023256,0.46511627906976744,0,1,22,0.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jsdev.instasize.json,0,124,28080.0,228.29268292682926,3243.259199103619,6.427710711881719,2,8,94,1,11,1,3,3,32,1,0,1,1.4056390617967578,0.016129032258064516,0.06451612903225806,0.7580645161290323,0,1,40,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.ChatFriendforKiK.json,0,118,1284.0,10.974358974358974,387.0201602294369,6.38663180730975,1,0,69,1,6,1,0,0,45,0,1,1,0.0,0.00847457627118644,0.0,0.5847457627118644,0,1,50,1.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jb.gokeyboard.theme.lovestruckkeyboard.getjar.json,0,222,25864.0,117.03167420814479,7518.033499021894,7.139460480165973,3,3,111,1,12,1,2,0,47,0,1,1,0.9182958337659504,0.013513513513513514,0.013513513513513514,0.5,0,1,52,1.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.medialook.originaldjmixer.json,0,117,21634.0,186.5,1971.790511741298,6.276484848150564,1,0,71,1,5,1,0,0,38,0,1,1,0.0,0.008547008547008548,0.0,0.6068376068376068,0,1,43,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.citybeetles.newsedmonton.json,0,74,20679.0,283.2739726027397,2938.5192017991963,5.983035957429278,4,3,30,1,4,1,1,0,16,0,1,1,-1.4426951601859516e-10,0.05405405405405406,0.04054054054054054,0.40540540540540543,0,1,21,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.chenoa.mquest.json,0,15,418.0,29.857142857142858,152.6105573747219,3.906890593444475,1,0,10,0,2,1,0,0,7,0,0,1,0.0,0.06666666666666667,0.0,0.6666666666666666,0,1,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jb.emoji.gokeyboard.json,0,212,10942.0,51.85781990521327,4480.628153997176,7.598157336210516,0,36,70,0,59,0,1,0,16,1,1,1,-1.4426951601859516e-10,0.0,0.16981132075471697,0.330188679245283,1,1,19,0.0,42.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.mobisystems.mobiscanner.json,0,27,2638.0,101.46153846153847,818.0756871487993,4.356558332242745,1,0,16,0,0,1,0,0,4,1,0,0,0.0,0.037037037037037035,0.0,0.5925925925925926,0,0,4,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jefit.workoutpal.json,0,199,14553.0,73.5,1944.0974102360087,7.111983251623089,2,3,140,1,6,2,2,3,50,1,1,1,0.9182958337659504,0.010050251256281407,0.01507537688442211,0.7035175879396985,0,1,61,0.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.citybeetles.newsvancouver.json,0,72,20531.0,289.16901408450707,2943.8267396815145,5.916249124063365,2,3,30,1,4,1,1,0,16,0,1,1,-1.4426951601859516e-10,0.027777777777777776,0.041666666666666664,0.4166666666666667,0,1,21,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.challengerx.json,0,26,20233.0,809.32,9962.734838537948,4.1329440422398385,1,1,15,0,0,1,1,0,1,1,0,0,-1.4426951601859516e-10,0.038461538461538464,0.038461538461538464,0.5769230769230769,0,0,1,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jessdev.hdcameras.json,0,161,3175.0,19.84375,940.5915321261813,6.701202091140338,2,0,120,1,3,2,0,0,46,1,1,1,0.0,0.012422360248447204,0.0,0.7453416149068323,0,1,51,0.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jiwire.android.finder.json,0,104,4389.0,42.61165048543689,445.6895535706305,6.320538023144273,3,6,87,0,6,3,2,4,3,1,1,1,0.9182958337659504,0.028846153846153848,0.057692307692307696,0.8365384615384616,0,0,14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.chaks.juzamma.json,0,608,21261.0,35.026359143327845,2176.921043503044,9.12971311608672,2,0,65,1,3,2,0,0,38,0,1,1,0.0,0.003289473684210526,0.0,0.1069078947368421,0,1,43,0.0,535.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.metago.astro.json,0,17,384.0,24.0,107.11943985320542,3.690116515573892,0,0,16,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.9411764705882353,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.gtp.nextlauncher.trial.json,0,316,7270.0,23.07936507936508,802.9649501342186,7.457697135737784,1,2,278,0,24,1,1,0,39,1,0,1,-1.4426951601859516e-10,0.0031645569620253164,0.006329113924050633,0.879746835443038,0,1,39,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.mobilerise.mystreetview.json,0,109,21591.0,199.91666666666666,6521.648102633358,6.497452430009142,1,0,77,1,4,1,0,0,31,0,1,1,0.0,0.009174311926605505,0.0,0.7064220183486238,0,1,36,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.monotype.android.font.allthefontsfreeforyou.fiftypencilfontstyle.json,0,146,6909.0,47.648275862068964,1694.9564532324416,6.64006658078142,1,2,114,1,3,1,1,0,47,1,1,1,-1.4426951601859516e-10,0.00684931506849315,0.0136986301369863,0.7808219178082192,0,1,52,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.mygica.stbemu.json,0,56,8817.0,160.3090909090909,2057.261604955601,5.494680361483972,2,2,35,0,0,2,1,0,23,0,0,0,-1.4426951601859516e-10,0.03571428571428571,0.03571428571428571,0.625,0,1,23,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.chatous.chatous.json,0,87,23272.0,270.6046511627907,8996.314481936146,6.328000955282995,3,3,59,0,19,2,2,0,22,0,0,1,0.9182958337659504,0.034482758620689655,0.034482758620689655,0.6781609195402298,0,1,22,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.cheerfulinc.flipagram.json,0,92,10831.0,119.02197802197803,2876.952323803864,6.194598221907358,3,4,46,0,8,1,2,0,28,0,0,1,0.8112781241705938,0.03260869565217391,0.043478260869565216,0.5,0,1,28,1.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.cca.pedometer.countstep.lite.json,0,126,21473.0,171.784,2071.4356265920114,6.250884771851483,2,0,63,1,7,2,0,0,39,0,1,1,0.0,0.015873015873015872,0.0,0.5,0,1,44,0.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.mstar.json,0,5,500.0,125.0,159.3717666338752,2.3219280941660148,1,1,0,0,1,1,1,0,0,0,0,0,-1.4426951601859516e-10,0.2,0.2,0.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.camata_apps.copalibertadores.json,0,56,10374.0,188.61818181818182,3734.3162309866325,5.124057371672336,1,0,38,0,3,1,0,0,25,0,0,1,0.0,0.017857142857142856,0.0,0.6785714285714286,0,1,25,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.mygola.perfectday.json,0,12,8980.0,816.3636363636364,2810.844044598626,3.5849624989899223,1,3,4,0,2,1,1,0,3,0,0,1,-1.4426951601859516e-10,0.08333333333333333,0.25,0.3333333333333333,0,0,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.nalby.zoop.lockscreen.wine.json,0,19,27207.0,1511.5,9620.304927758116,4.247927510702465,2,16,1,0,0,2,2,0,1,0,0,0,0.954434002636426,0.10526315789473684,0.8421052631578947,0.05263157894736842,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.cfinc.homee.themepack.i_love_red.json,0,6,16716.0,3343.2,8351.501969040593,2.584962499855539,0,4,1,0,0,0,1,0,1,0,0,0,-1.4426951601859516e-10,0.0,0.6666666666666666,0.16666666666666666,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.citybeetles.newsmontreal.json,0,81,20957.0,261.9625,2834.892277488813,6.108308171482857,3,3,38,1,4,1,1,0,17,0,1,1,-1.4426951601859516e-10,0.037037037037037035,0.037037037037037035,0.4691358024691358,0,1,22,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.groceryking.freeapp.json,0,78,18854.0,244.85714285714286,4063.823885879382,5.69727012099555,1,3,57,1,3,1,1,0,32,1,1,1,-1.4426951601859516e-10,0.01282051282051282,0.038461538461538464,0.7307692307692307,0,1,37,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.chatterbox.android.stud_detector.json,0,95,21107.0,224.54255319148936,2136.783053993501,6.024861519026579,1,0,65,1,2,1,0,0,38,0,1,1,0.0,0.010526315789473684,0.0,0.6842105263157895,0,1,43,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.greyhound.mobile.consumer.json,0,18,10210.0,600.5882352941177,3128.9749869782936,4.169924998845461,1,0,12,0,0,1,0,0,7,0,1,0,0.0,0.05555555555555555,0.0,0.6666666666666666,0,1,10,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.microsoft.bing.json,0,19,8451.0,469.5,1836.9363299614972,3.286629485199231,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.05263157894736842,0.0,0.0,0,0,0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.mobirix.slideking.json,0,119,10585.0,89.70338983050847,1742.8639199482514,6.596416277967859,1,0,89,1,3,1,0,0,48,0,1,1,0.0,0.008403361344537815,0.0,0.7478991596638656,0,1,53,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.miniloft.worldcup.json,0,124,17328.0,140.8780487804878,1709.2755325543235,6.192876717095126,1,0,93,1,3,1,0,0,46,0,1,1,0.0,0.008064516129032258,0.0,0.75,0,1,51,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jacklee.wadual.json,0,58,550.0,9.649122807017545,158.739544114365,5.206697583853602,0,0,31,1,1,0,0,0,17,0,1,1,0.0,0.0,0.0,0.5344827586206896,0,1,22,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.jawaniKoZayanaKijiye.rizo.json,0,68,16262.0,242.71641791044777,1846.3474257595735,5.841067428150591,3,0,49,11,5,2,0,0,29,0,1,1,0.0,0.04411764705882353,0.0,0.7205882352941176,0,1,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.citybeetles.newsottawa.json,0,74,23834.0,326.4931506849315,4415.635463650181,5.891753694319339,2,3,30,1,2,1,1,0,16,0,1,1,-1.4426951601859516e-10,0.02702702702702703,0.04054054054054054,0.40540540540540543,0,1,21,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.classdojo.android.json,0,63,11469.0,184.98387096774192,3248.633917984817,5.786803724656095,2,0,42,0,1,2,0,0,16,0,1,1,0.0,0.031746031746031744,0.0,0.6666666666666666,0,1,19,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware_com.citybeetles.newshaiti.json,0,81,21120.0,264.0,4205.3102569201465,5.80751153095059,3,3,16,1,5,1,1,0,14,0,1,1,-1.4426951601859516e-10,0.037037037037037035,0.037037037037037035,0.19753086419753085,0,1,19,0.0,39.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign_com.uefa.euro2016.json,0,84,3049.0,36.734939759036145,540.8590466671436,5.411596696282875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,18.0,9.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign_com.aandrill.president.json,0,286,23770.0,83.40350877192982,10005.765342657565,6.956510373615698,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,178.0,9.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
benign_com.whaff.whaffapp.json,0,153,9190.0,60.46052631578947,3792.5086508879162,6.511381517024805,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0,75.0,4.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
benign_com.aadhk.time.json,0,52,2019.0,39.588235294117645,571.7794812232578,5.308814173781691,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign_com.aimp.player.json,0,3,3.0,1.5,1.4142135623730951,0.9182958337659504,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign_com.aafi.waqiyatparhiyeibratlijiye.json,0,248,12124.0,49.08502024291498,4758.784143441302,6.479941556914513,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,162.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
benign_co.dojoapp.dojo.json,0,118,23454.0,200.46153846153845,7911.26675144175,6.161292058898151,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,68.0,9.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
benign_com.aa.generaladaptiveapps.json,0,632,29980.0,47.51188589540412,9833.291501070755,8.59006389658029,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,14.0,0.0,0.0,1.0,0.0,8.0,239.0,202.0,166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
benign_com.venusvsmars.teenfashion.json,0,63,5341.0,86.14516129032258,1441.2431960336808,5.369904321522403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
benign_com.aff.index.main.json,0,30,112.0,3.8620689655172415,31.481634858052043,4.548394341929665,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign_com.vestedfinance.student.json,0,102,14827.0,146.8019801980198,1563.473877876199,5.992189272905128,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,48.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign_br.uol.noticias.json,0,407,15954.0,39.29556650246305,3671.4019608217104,7.626481544262454,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,10,0.0,0.0,9.0,0.0,0.0,2.0,0.0,21.0,127.0,49.0,193.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
benign_com.abnamro.nl.mobile.payments.json,0,64,4255.0,67.53968253968254,1424.0851997861644,5.87499999134383,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,15.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
benign_com.trulia.android.json,0,193,28886.0,150.44791666666666,11331.698012395584,6.809252275010084,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,53.0,27.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
